facility_id,facility_name,address,city,state,zip_code,county_name,phone_number,hospital_type,hospital_ownership,emergency_services,birthing_friendly,overall_star_rating,mort_measures_better,mort_measures_same,mort_measures_worse,safety_measures_better,safety_measures_same,safety_measures_worse,readm_measures_better,readm_measures_same,readm_measures_worse,pt_exp_measures_count,timely_care_measures_count,transformed_at,measurement_year,rating_category,performance_tier,region,rank_by_rating
050129,ST BERNARDINE MEDICAL CENTER,2101 N WATERMAN AVE,SAN BERNARDINO,CA,92404,SAN BERNARDINO,(909) 883-8711,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,0,7,0,3,3,0,1,6,0,8,9,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,West,1797
150008,ST CATHERINE HOSPITAL INC,4321 FIR STREET,EAST CHICAGO,IN,46312,LAKE,(219) 392-7004,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,0,5,0,1,4,1,0,8,0,8,9,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,Midwest,1798
521337,ST CROIX REGIONAL MEDICAL CENTER,235 E STATE STREET,SAINT CROIX FALLS,WI,54024,POLK,(715) 483-0247,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,3,0,3,0,0,1,0,0,7,0,8,6,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,Midwest,1799
180001,ST ELIZABETH FT THOMAS,85 NORTH GRAND AVENUE,FORT THOMAS,KY,41075,CAMPBELL,(859) 572-3100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,3,0,5,0,1,5,0,0,6,0,8,9,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,South,1800
501335,ST ELIZABETH HOSPITAL,1450 BATTERSBY AVENUE,ENUMCLAW,WA,98022,KING,(360) 825-2505,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,3,0,3,0,0,1,0,0,5,0,8,9,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,West,1801
500141,ST FRANCIS COMMUNITY HOSPITAL,34515 9TH AVENUE SOUTH,FEDERAL WAY,WA,98003,KING,(253) 944-8100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,3,0,6,0,0,6,0,0,7,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,West,1802
141350,ST FRANCIS HOSPITAL,1215 FRANCISCAN DR,LITCHFIELD,IL,62056,MONTGOMERY,(217) 324-2191,Critical Access Hospitals,Voluntary non-profit - Church,Yes,Y,3,0,3,0,0,1,0,0,8,0,8,9,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,Midwest,1803
080003,ST FRANCIS HOSPITAL,7TH AND CLAYTON STS,WILMINGTON,DE,19805,NEW CASTLE,(302) 421-4100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,0,5,0,1,3,0,0,6,0,8,9,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,South,1804
110129,ST FRANCIS HOSPITAL- EMORY HEALTHCARE,2122 MANCHESTER EXPRESSWAY,COLUMBUS,GA,31995,MUSCOGEE,(706) 596-4020,Acute Care Hospitals,Voluntary non-profit - Private,No,Y,3,0,7,0,1,6,0,1,10,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,South,1805
190125,ST FRANCIS MEDICAL CENTER,309 JACKSON STREET,MONROE,LA,71201,OUACHITA,(318) 966-4000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,0,6,1,1,6,0,0,10,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,South,1806
420023,ST FRANCIS-DOWNTOWN,ONE ST FRANCIS DR,GREENVILLE,SC,29601,GREENVILLE,(800) 805-5678,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,0,7,0,3,5,0,0,10,1,8,12,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,South,1807
140053,ST JOHNS HOSPITAL,800 E CARPENTER ST,SPRINGFIELD,IL,62769,SANGAMON,(217) 544-6464,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,3,0,7,0,2,3,1,0,8,2,8,10,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,Midwest,1808
050082,ST JOHNS REGIONAL MEDICAL CENTER,1600 N ROSE AVE,OXNARD,CA,93030,VENTURA,(805) 988-2500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,1,6,0,1,6,0,0,10,1,8,11,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,West,1809
200001,ST JOSEPH HOSPITAL,360 BROADWAY,BANGOR,ME,04401,PENOBSCOT,(207) 262-1000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,,3,0,5,0,0,6,0,0,6,1,8,9,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,Northeast,1810
260085,ST JOSEPH MEDICAL CENTER,1000 CARONDELET DR,KANSAS CITY,MO,64114,JACKSON,(816) 942-4400,Acute Care Hospitals,Proprietary,Yes,,3,0,7,0,0,7,0,0,8,1,8,9,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,Midwest,1811
310019,ST JOSEPH'S UNIVERSITY MEDICAL CENTER INC,703 MAIN ST,PATERSON,NJ,07503,PASSAIC,(973) 754-2010,Acute Care Hospitals,Voluntary non-profit - Church,No,Y,3,0,7,0,3,5,0,0,9,2,8,11,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,Northeast,1812
520063,ST JOSEPHS COMMUNITY HOSPITAL WEST BEND,3200 PLEASANT VALLEY ROAD,WEST BEND,WI,53095,WASHINGTON,(262) 334-5533,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,0,4,0,0,4,0,0,9,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,Midwest,1813
030024,ST JOSEPHS HOSPITAL AND MEDICAL CENTER,350 WEST THOMAS ROAD,PHOENIX,AZ,85013,MARICOPA,(602) 406-8225,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,3,0,7,0,2,3,1,0,10,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,West,1814
260176,ST LUKE'S DES PERES HOSPITAL,2345 DOUGHERTY FERRY ROAD,ST LOUIS,MO,63122,ST. LOUIS,(314) 966-9100,Acute Care Hospitals,Proprietary,Yes,,3,0,2,0,1,2,0,0,5,1,8,8,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,Midwest,1815
390162,ST LUKE'S HOSPITAL - EASTON CAMPUS,250 SOUTH 21ST STREET,EASTON,PA,18042,NORTHAMPTON,(610) 250-4076,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,3,0,3,0,0,2,0,0,6,0,8,8,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,Northeast,1816
670053,ST LUKE'S SUGAR LAND HOSPITAL,1317 LAKE POINTE PARKWAY,SUGAR LAND,TX,77478,FORT BEND,(281) 637-7000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,0,2,0,1,3,0,0,4,1,8,9,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,South,1817
240047,ST LUKES HOSPITAL,915 EAST 1ST STREET,DULUTH,MN,55805,ST. LOUIS,(218) 249-5555,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,0,7,0,0,7,0,0,11,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,Midwest,1818
150034,ST MARY MEDICAL CENTER INC,1500 S LAKE PARK AVE,HOBART,IN,46342,LAKE,(219) 947-6196,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,0,7,0,2,6,0,0,9,0,8,12,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,Midwest,1819
310006,ST MARY'S GENERAL HOSPITAL,350 BOULEVARD,PASSAIC,NJ,07055,PASSAIC,(973) 365-4300,Acute Care Hospitals,Proprietary,Yes,Y,3,0,5,0,1,5,0,0,7,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,Northeast,1820
260193,ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,BLUE SPRINGS,MO,64014,JACKSON,(816) 228-5900,Acute Care Hospitals,Proprietary,Yes,,3,1,4,0,0,3,0,0,6,1,8,9,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,Midwest,1821
200034,ST MARY'S REGIONAL MEDICAL CENTER,93 CAMPUS AVENUE - PO BOX 291,LEWISTON,ME,04243,ANDROSCOGGIN,(207) 777-8100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,,3,0,2,0,1,2,0,1,6,0,8,8,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,Northeast,1822
060012,ST MARY-CORWIN HOSPITAL,1008 MINNEQUA AVE,PUEBLO,CO,81004,PUEBLO,(719) 557-4000,Acute Care Hospitals,Voluntary non-profit - Church,No,,3,0,1,0,0,4,0,0,7,0,8,9,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,West,1823
111329,ST MARYS GOOD SAMARITAN HOSPITAL,5401 LAKE OCONEE PARKWAY,GREENSBORO,GA,30642,GREENE,(706) 453-7331,Critical Access Hospitals,Proprietary,Yes,,3,0,4,0,0,2,0,0,6,0,8,8,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,South,1824
040041,ST MARYS REGIONAL MEDICAL CENTER,1808 WEST MAIN STREET,RUSSELLVILLE,AR,72801,POPE,(479) 968-2841,Acute Care Hospitals,Proprietary,Yes,Y,3,0,5,0,1,4,1,0,8,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,South,1825
520044,ST NICHOLAS HOSPITAL,3100 SUPERIOR AVE,SHEBOYGAN,WI,53081,SHEBOYGAN,(920) 459-8300,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,0,3,0,0,2,0,0,5,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,Midwest,1826
330057,ST PETER'S HOSPITAL,315 SOUTH MANNING BOULEVARD,ALBANY,NY,12208,ALBANY,(518) 525-1550,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,1,6,0,2,5,1,0,10,1,8,11,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,Northeast,1827
061344,ST THOMAS MORE HOSPITAL,1338 PHAY AVE,CANON CITY,CO,81212,FREMONT,(719) 285-2000,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,3,0,3,0,0,1,0,1,5,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,West,1828
010056,ST VINCENT'S BIRMINGHAM,810 ST VINCENT'S DRIVE,BIRMINGHAM,AL,35205,JEFFERSON,(205) 939-7000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,1,6,0,2,6,0,1,8,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,South,1829
070028,ST VINCENT'S MEDICAL CENTER,2800 MAIN ST,BRIDGEPORT,CT,06606,FAIRFIELD,(203) 576-5551,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,0,7,0,2,5,0,0,11,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,Northeast,1830
010130,ST VINCENT'S ST CLAIR,7063 VETERANS PARKWAY,PELL CITY,AL,35125,ST. CLAIR,(205) 338-3301,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,3,0,3,1,0,2,0,0,5,0,8,7,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,South,1831
030010,ST. MARY'S HOSPITAL,1601 WEST ST MARY'S ROAD,TUCSON,AZ,85745,PIMA,(520) 872-3000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,3,0,7,0,0,6,0,1,6,1,8,9,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,West,1832
490140,"STAFFORD HOSPITAL, LLC",101 HOSPITAL CENTER BOULEVARD,STAFFORD,VA,22554,STAFFORD,(540) 741-9000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,0,5,0,1,1,0,0,5,1,8,9,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,South,1833
340119,STANLY REGIONAL MEDICAL CENTER,301 YADKIN ST,ALBEMARLE,NC,28001,STANLY,(704) 984-4000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,0,5,0,1,3,0,0,7,0,8,12,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,South,1834
440068,STARR REGIONAL MEDICAL CENTER ATHENS,1114 W MADISON AVE,ATHENS,TN,37371,MC MINN,(423) 745-1411,Acute Care Hospitals,Proprietary,Yes,Y,3,0,3,1,0,4,0,0,8,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,South,1835
490145,STONESPRINGS HOSPITAL CENTER,24440 STONE SPRINGS BOULEVARD,DULLES,VA,20166,LOUDOUN,(571) 349-4000,Acute Care Hospitals,Proprietary,Yes,Y,3,0,3,0,0,2,0,1,4,0,8,8,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,South,1836
220008,STURDY MEMORIAL HOSPITAL,211 PARK STREET,ATTLEBORO,MA,02703,BRISTOL,(508) 222-5200,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,3,0,6,0,1,5,0,0,8,1,8,10,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,Northeast,1837
390116,SUBURBAN COMMUNITY HOSPITAL,2701 DEKALB PIKE,NORRISTOWN,PA,19401,MONTGOMERY,(610) 278-2000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,3,0,2,0,0,3,0,1,3,0,8,7,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,Northeast,1838
210022,SUBURBAN HOSPITAL,8600 OLD GEORGETOWN ROAD,BETHESDA,MD,20814,MONTGOMERY,(301) 896-2576,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,3,0,7,0,1,5,1,0,8,1,8,9,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,South,1839
290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,CLARK,(702) 233-7500,Acute Care Hospitals,Proprietary,Yes,Y,3,0,7,0,3,4,0,0,9,1,8,10,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,West,1840
050523,SUTTER DELTA MEDICAL CENTER,3901 LONE TREE WAY,ANTIOCH,CA,94509,CONTRA COSTA,(925) 779-7200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,0,6,0,0,6,0,0,7,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,West,1841
050309,SUTTER ROSEVILLE MEDICAL CENTER,ONE MEDICAL PLAZA,ROSEVILLE,CA,95661,PLACER,(916) 781-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,0,6,0,2,5,1,2,8,0,8,9,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,West,1842
050101,SUTTER SOLANO MEDICAL CENTER,300 HOSPITAL DR,VALLEJO,CA,94589,SOLANO,(707) 554-5280,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,3,0,6,0,1,5,0,0,9,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,West,1843
180017,T J SAMSON COMMUNITY HOSPITAL,1301 NORTH RACE STREET,GLASGOW,KY,42141,BARREN,(270) 651-4159,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,3,0,5,0,2,3,0,0,8,2,8,11,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,South,1844
521359,TAMARACK HEALTH ASHLAND MEDICAL CENTER,1615 MAPLE LANE,ASHLAND,WI,54806,ASHLAND,(715) 685-5500,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Y,3,0,4,0,0,2,0,0,7,1,8,10,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,Midwest,1845
110011,TANNER MEDICAL CENTER - CARROLLTON,705 DIXIE STREET,CARROLLTON,GA,30117,CARROLL,(770) 836-9580,Acute Care Hospitals,Government - Hospital District or Authority,No,Y,3,0,6,0,1,4,1,0,7,2,8,11,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,South,1846
230100,TAWAS ST JOSEPH HOSPITAL,200 HEMLOCK,TAWAS CITY,MI,48764,IOSCO,(989) 362-9301,Acute Care Hospitals,Government - Hospital District or Authority,Yes,,3,0,3,0,0,1,0,0,6,0,8,9,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,Midwest,1847
050775,TEMECULA VALLEY HOSPITAL,31700 TEMECULA PKWY,TEMECULA,CA,92592,RIVERSIDE,(951) 331-2200,Acute Care Hospitals,Proprietary,Yes,,3,0,7,0,1,6,0,1,7,0,8,7,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,West,1848
390027,TEMPLE UNIVERSITY HOSPITAL,3401 NORTH BROAD STREET,PHILADELPHIA,PA,19140,PHILADELPHIA,(215) 707-2000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,0,7,0,2,6,0,0,10,1,8,11,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,Northeast,1849
150046,TERRE HAUTE REGIONAL HOSPITAL,3901 S SEVENTH ST,TERRE HAUTE,IN,47802,VIGO,(812) 232-0021,Acute Care Hospitals,Proprietary,Yes,Y,3,0,7,0,1,4,0,0,11,0,8,9,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,Midwest,1850
450148,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,201 WALLS DRIVE,CLEBURNE,TX,76031,JOHNSON,(817) 641-2251,Acute Care Hospitals,Voluntary non-profit - Church,Yes,,3,0,3,0,0,2,0,1,5,0,8,9,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,South,1851
450639,TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD,1600 HOSPITAL PARKWAY,BEDFORD,TX,76022,TARRANT,(817) 848-4000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,0,7,0,2,5,0,0,8,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,South,1852
450677,TEXAS HEALTH HUGULEY HOSPITAL FORT WORTH SOUTH,11801 SOUTH FREEWAY,FORT WORTH,TX,76115,TARRANT,(817) 293-9110,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,3,1,5,0,1,5,0,0,6,1,8,10,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,South,1853
450771,TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO,6200 W PARKER RD,PLANO,TX,75093,COLLIN,(972) 981-8000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,0,7,0,4,4,0,0,8,1,8,10,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,South,1854
450324,TEXOMA MEDICAL CENTER,5016 S US HIGHWAY 75,DENISON,TX,75020,GRAYSON,(903) 416-4000,Acute Care Hospitals,Proprietary,Yes,Y,3,2,5,0,3,4,0,0,7,2,8,11,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,South,1855
010029,THE EAST ALABAMA HEALTHCARE AUTHORITY,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,(334) 528-1300,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,3,0,6,1,1,7,0,1,8,2,8,11,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,South,1856
360016,THE JEWISH HOSPITAL-MERCY HEALTH,4777 EAST GALBRAITH ROAD,CINCINNATI,OH,45236,HAMILTON,(513) 686-3000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,3,1,6,0,0,7,0,0,8,1,8,9,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,Midwest,1857
340087,THE MCDOWELL HOSPITAL,430 RANKIN DRIVE P O BOX 730,MARION,NC,28752,MC DOWELL,(828) 659-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,0,4,0,0,2,0,1,5,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,South,1858
060100,THE MEDICAL CENTER OF AURORA & SOUTH HOSPITAL,1501 S POTOMAC ST,AURORA,CO,80012,ARAPAHOE,(303) 873-5511,Acute Care Hospitals,Proprietary,Yes,Y,3,0,7,0,1,5,1,2,6,1,8,11,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,West,1859
450518,THE MEDICAL CENTER OF SOUTHEAST TEXAS,2555 JIMMY JOHNSON BLVD,PORT ARTHUR,TX,77640,JEFFERSON,(409) 853-5900,Acute Care Hospitals,Physician,Yes,Y,3,0,6,0,1,4,0,0,8,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,South,1860
280013,THE NEBRASKA MEDICAL CENTER,988102 Nebrasks Medical Center,OMAHA,NE,68198,DOUGLAS,(402) 559-4000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,0,6,1,2,6,0,0,10,1,8,11,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,Midwest,1861
120001,THE QUEENS MEDICAL CENTER,1301 PUNCHBOWL ST,HONOLULU,HI,96813,HONOLULU,(808) 538-9011,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,1,6,0,3,4,1,1,9,1,8,11,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,West,1862
450690,THE UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER,11937 US HIGHWAY 271,TYLER,TX,75708,SMITH,(903) 877-7777,Acute Care Hospitals,Government - State,Yes,,3,0,3,0,0,2,0,0,6,1,8,9,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,South,1863
190004,THIBODAUX REGIONAL MEDICAL CENTER,602 N ACADIA ROAD,THIBODAUX,LA,70301,LAFOURCHE,(985) 447-5500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,0,4,2,0,5,0,0,10,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,South,1864
010100,THOMAS HOSPITAL,750 MORPHY AVENUE,FAIRHOPE,AL,36532,BALDWIN,(251) 928-2375,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,0,7,0,1,6,0,1,8,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,South,1865
390174,THOMAS JEFFERSON UNIVERSITY HOSPITAL,111 SOUTH 11TH STREET,PHILADELPHIA,PA,19107,PHILADELPHIA,(215) 955-6000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,3,4,0,1,7,0,1,7,3,8,11,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,Northeast,1866
320091,THREE CROSSES REGIONAL HOSPITAL LLC,2560 SAMARITAN DRIVE,LAS CRUCES,NM,88001,DONA ANA,(800) 421-8274,Acute Care Hospitals,Proprietary,Yes,,3,0,3,0,0,3,0,0,5,0,8,6,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,West,1867
230015,THREE RIVERS HEALTH,701 S HEALTH PARKWAY,THREE RIVERS,MI,49093,ST. JOSEPH,(269) 273-9602,Acute Care Hospitals,Government - Hospital District or Authority,No,Y,3,0,3,0,0,3,0,1,6,0,8,9,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,Midwest,1868
210019,"TIDALHEALTH PENINSULA REGIONAL, INC",100 EAST CARROLL AVENUE,SALISBURY,MD,21801,WICOMICO,(410) 546-6400,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,0,6,1,3,4,0,1,9,1,8,11,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,South,1869
450080,TITUS REGIONAL MEDICAL CENTER,2001 N JEFFERSON,MOUNT PLEASANT,TX,75455,TITUS,(903) 577-6000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Y,3,0,5,0,1,1,0,1,5,1,8,12,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,South,1870
190046,TOURO INFIRMARY,1401 FOUCHER STREET,NEW ORLEANS,LA,70115,ORLEANS,(504) 897-8247,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,0,6,0,1,6,1,0,10,1,8,10,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,South,1871
501332,TRI-STATE MEMORIAL HOSPITAL,1221 HIGHLAND AVENUE,CLARKSTON,WA,99403,ASOTIN,(509) 758-5511,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,3,0,4,0,,,,1,7,0,8,6,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,West,1872
420079,TRIDENT MEDICAL CENTER,9330 MEDICAL PLAZA DR,CHARLESTON,SC,29406,CHARLESTON,(843) 847-4100,Acute Care Hospitals,Proprietary,Yes,Y,3,1,6,0,1,7,0,0,10,1,8,11,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,South,1873
160104,TRINITY - BETTENDORF,4500 UTICA RIDGE ROAD,BETTENDORF,IA,52722,SCOTT,(563) 742-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,0,5,0,0,5,0,0,6,0,8,9,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,Midwest,1874
350006,TRINITY HOSPITALS,407 3RD ST SE,MINOT,ND,58701,WARD,(701) 857-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,3,0,7,0,3,3,0,1,9,0,8,11,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,Midwest,1875
160013,TRINITY MUSCATINE,1518 MULBERRY AVENUE,MUSCATINE,IA,52761,MUSCATINE,(563) 264-9100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,3,0,3,0,0,1,0,0,5,0,8,9,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,Midwest,1876
440065,TRISTAR NORTHCREST MEDICAL CENTER,100 NORTHCREST DRIVE,SPRINGFIELD,TN,37172,ROBERTSON,(615) 384-2411,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,3,0,5,0,1,2,0,0,7,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,South,1877
440227,TRISTAR STONECREST MEDICAL CENTER,200 STONECREST BOULEVARD,SMYRNA,TN,37167,RUTHERFORD,(615) 768-2000,Acute Care Hospitals,Proprietary,Yes,Y,3,0,5,0,1,4,0,0,7,0,8,10,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,South,1878
391305,TROY COMMUNITY HOSPITAL,275 GUTHRIE DRIVE,TROY,PA,16947,BRADFORD,(570) 297-2121,Critical Access Hospitals,Voluntary non-profit - Private,Yes,,3,0,3,0,0,1,0,0,5,0,8,8,2026-03-23 12:39:10.010006+00:00,2026,3 Stars (Average),Average Performer,Northeast,1879
